case_id,t_model,t_cap,Longitude,Latitude
3029512,MM92,2000,-121.757988,38.153194
3041037,MM92,2050,-121.757889,38.167496
3029513,MM92,2000,-121.757584,38.150696
3041027,MM92,2050,-121.756889,38.175297
3035956,SWT-2.3-93,2300,-121.756287,40.865993
3029511,MM92,2000,-121.755791,38.155495
3025445,V90-3.0,3000,-121.755585,38.091896
3035630,V90-3.0,3000,-121.755386,38.105095
3025443,V90-3.0,3000,-121.755188,38.095295
3041030,MM92,2050,-121.75489,38.171696
3035639,V90-3.0,3000,-121.754784,38.109196
3035955,SWT-2.3-93,2300,-121.754585,40.864296
3035640,V90-3.0,3000,-121.754486,38.107494
3025444,V90-3.0,3000,-121.754486,38.093697
3025469,V90-3.0,3000,-121.754189,38.089996
3035642,V90-3.0,3000,-121.75399,38.099693
3127358,V150-4.5,4500,-121.753899,38.114773
3041035,MM92,2050,-121.753784,38.162895
3041023,MM92,2050,-121.753586,38.179394
3032849,V90-3.0,3000,-121.753288,38.088493
3035954,SWT-2.3-93,2300,-121.753189,40.862495
3041032,MM92,2050,-121.752884,38.168095
3035631,V90-3.0,3000,-121.752785,38.102997
3041031,MM92,2050,-121.751984,38.170593
3035953,SWT-2.3-93,2300,-121.751686,40.860794
3041028,MM92,2050,-121.751686,38.175594
3028706,MM92,2000,-121.751587,38.137695
3127534,V150-4.5,4500,-121.751251,38.112141
3029522,MM92,2000,-121.750786,38.141895
3041024,MM92,2050,-121.750389,38.179596
3035633,V90-3.0,3000,-121.749084,38.101696
3035641,V90-3.0,3000,-121.747787,38.105495
3029523,MM92,2000,-121.746384,38.141296
3041033,MM92,2050,-121.745689,38.167194
3035635,V90-3.0,3000,-121.744987,38.096893
3041034,MM92,2050,-121.744286,38.164894
3035636,V90-3.0,3000,-121.743988,38.095394
3035637,V90-3.0,3000,-121.742989,38.093895
3041055,MM92,2050,-121.741287,38.157295
3041054,MM92,2050,-121.739883,38.159595
3041058,MM92,2050,-121.738991,38.154297
3041040,MM92,2050,-121.738785,38.164993
3035634,V90-3.0,3000,-121.738686,38.099396
3041056,MM92,2050,-121.737984,38.157295
3041042,MM92,2050,-121.737389,38.152195
3041059,MM92,2050,-121.735588,38.154797
3041499,MM92,2050,-121.735085,38.165394
3041502,MM92,2050,-121.731689,38.155296
3041045,MM92,2050,-121.730988,38.150196
3041046,MM92,2050,-121.730286,38.147694
3041043,MM92,2050,-121.729088,38.152794
3041050,MM92,2050,-121.728683,38.137997
3041048,MM92,2050,-121.727386,38.146793
3041051,MM92,2050,-121.727287,38.135696
3041041,MM92,2050,-121.727089,38.155495
3039880,SWT-2.3-101,2300,-121.726784,37.804794
3041049,MM92,2050,-121.726784,38.140495
3041053,MM92,2050,-121.725784,38.162697
3041662,SWT-2.3-101,2300,-121.725685,37.784996
3039837,SWT-2.3-101,2300,-121.725288,37.794697
3041044,MM92,2050,-121.725189,38.153397
3039881,SWT-2.3-101,2300,-121.724686,37.802593
3041660,SWT-2.3-101,2300,-121.724388,37.788593
3039882,SWT-2.3-101,2300,-121.724091,37.798695
3041052,MM92,2050,-121.723686,38.134796
3041664,SWT-2.3-101,2300,-121.72229,37.780396
3041663,SWT-2.3-101,2300,-121.720787,37.784393
3039832,SWT-2.3-101,2300,-121.720184,37.795895
3041661,SWT-2.3-101,2300,-121.71949,37.788895
3039827,SWT-2.3-101,2300,-121.716484,37.780697
3041665,SWT-2.3-101,2300,-121.715485,37.784595
3039829,SWT-2.3-101,2300,-121.714989,37.790394
3039828,SWT-2.3-101,2300,-121.711784,37.781796
3039831,SWT-2.3-101,2300,-121.710487,37.788895
3039830,SWT-2.3-101,2300,-121.709885,37.794193
3041137,SWT-2.3-101,2300,-121.705986,37.797997
3039894,SWT-2.3-101,2300,-121.705688,37.787994
3039951,SWT-2.3-101,2300,-121.705688,37.808697
3039953,SWT-2.3-101,2300,-121.705688,37.804695
3039930,SWT-2.3-101,2300,-121.705086,37.794094
3036966,SWT-2.3-101,2300,-121.704285,37.784794
3040000,SWT-2.3-101,2300,-121.703285,37.802696
3039895,SWT-2.3-101,2300,-121.701584,37.789993
3039928,SWT-2.3-101,2300,-121.700989,37.798496
3039929,SWT-2.3-101,2300,-121.698891,37.796097
3097314,GE2.7-116,2700,-121.694191,37.754547
3093631,GE2.7-116,2700,-121.69339,37.750896
3097776,GE2.7-116,2700,-121.693321,37.780087
3111191,GE2.7-116,2700,-121.692932,37.740356
3040028,SWT-2.3-101,2300,-121.692085,37.787697
3097719,GE2.7-116,2700,-121.691803,37.747688
3097503,GE2.7-116,2700,-121.691711,37.744164
3097049,GE2.7-116,2700,-121.691681,37.759098
3036967,SWT-2.3-101,2300,-121.690186,37.784695
3040029,SWT-2.3-101,2300,-121.686386,37.788593
3097248,GE2.7-116,2700,-121.685989,37.781666
3111632,GE2.7-116,2700,-121.685707,37.73695
3094759,GE2.7-116,2700,-121.684586,37.778385
3097754,GE2.7-116,2700,-121.683456,37.77581
3097454,GE2.7-116,2700,-121.682602,37.732399
3096974,GE2.7-116,2700,-121.682251,37.729233
3040049,SWT-2.3-101,2300,-121.679787,37.787796
3097154,GE2.7-116,2700,-121.678345,37.780895
3097350,GE2.7-116,2700,-121.678009,37.784153
3097022,GE2.7-116,2700,-121.677017,37.771149
3097563,GE2.7-116,2700,-121.676514,37.774548
3097453,GE2.7-116,2700,-121.676437,37.768242
3040050,SWT-2.3-101,2300,-121.676086,37.790894
3097636,GE2.7-116,2700,-121.675331,37.77932
3054065,GE1.7-100,1700,-121.674286,37.715416
3036015,MWT62/1.0,1000,-121.672287,37.799995
3054066,GE1.7-100,1700,-121.672279,37.713547
3036016,MWT62/1.0,1000,-121.67099,37.799793
3054067,GE1.7-100,1700,-121.66983,37.712326
3097643,GE2.7-116,2700,-121.668121,37.769199
3097679,GE2.7-116,2700,-121.667435,37.774376
3020629,MWT62/1.0,1000,-121.66729,37.805195
3040086,SWT-2.3-101,2300,-121.667191,37.793495
3020630,MWT62/1.0,1000,-121.666985,37.804394
3020631,MWT62/1.0,1000,-121.666786,37.803696
3020633,MWT62/1.0,1000,-121.666489,37.802094
3020632,MWT62/1.0,1000,-121.666489,37.802994
3076077,GE2.3-116,2300,-121.666306,37.782238
3020634,MWT62/1.0,1000,-121.666084,37.801395
3070190,MWT62/1.0,1000,-121.665649,37.800632
3077746,GE2.3-116,2300,-121.665642,37.787468
3020636,MWT62/1.0,1000,-121.665489,37.799793
3070191,MWT62/1.0,1000,-121.66468,37.799339
3020638,MWT62/1.0,1000,-121.664284,37.798695
3107443,GE2.7-116,2700,-121.663727,37.774414
3020639,MWT62/1.0,1000,-121.663689,37.798096
3097756,GE2.7-116,2700,-121.662926,37.770367
3040087,SWT-2.3-101,2300,-121.66259,37.792896
3020640,MWT62/1.0,1000,-121.662483,37.797695
3076989,GE2.3-116,2300,-121.662148,37.78611
3054064,GE1.7-100,1700,-121.661697,37.714153
3077743,GE2.3-116,2300,-121.661514,37.78204
3020641,MWT62/1.0,1000,-121.661186,37.797394
3020642,MWT62/1.0,1000,-121.660484,37.796894
3054058,GE1.7-100,1700,-121.660225,37.712166
3020643,MWT62/1.0,1000,-121.659889,37.796394
3020644,MWT62/1.0,1000,-121.65979,37.795593
3054059,GE1.7-100,1700,-121.658958,37.710087
3036003,MWT62/1.0,1000,-121.658791,37.810696
3036005,MWT62/1.0,1000,-121.658485,37.808697
3020563,V47-0.66,660,-121.658287,37.776596
3071516,MWT62/1.0,1000,-121.658249,37.809929
3020564,V47-0.66,660,-121.658188,37.774593
3054041,GE1.7-100,1700,-121.657906,37.705585
3040088,SWT-2.3-101,2300,-121.657784,37.791996
3076166,GE2.3-116,2300,-121.657181,37.769787
3036006,MWT62/1.0,1000,-121.656387,37.805695
3077072,GE2.3-116,2300,-121.65612,37.779156
3036007,MWT62/1.0,1000,-121.655991,37.804893
3076242,GE2.3-116,2300,-121.655983,37.784878
3076726,GE2.3-116,2300,-121.655754,37.767723
3036008,MWT62/1.0,1000,-121.655289,37.804195
3036009,MWT62/1.0,1000,-121.654587,37.803596
3054044,GE1.7-100,1700,-121.654533,37.710636
3020648,MWT62/1.0,1000,-121.654083,37.799595
3020645,MWT62/1.0,1000,-121.653885,37.802994
3020565,V47-0.66,660,-121.653488,37.774796
3077067,GE2.3-116,2300,-121.65332,37.77676
3058416,MWT62/1.0,1000,-121.653084,37.802395
3020647,MWT62/1.0,1000,-121.652985,37.801495
3020649,MWT62/1.0,1000,-121.652885,37.799496
3081563,GE2.3-116,2300,-121.652328,37.784454
3020650,MWT62/1.0,1000,-121.651489,37.799194
3020566,V47-0.66,660,-121.651001,37.773636
3020567,V47-0.66,660,-121.650391,37.772797
3054040,GE1.7-100,1700,-121.650024,37.708775
3020568,V47-0.66,660,-121.649788,37.772095
3020569,V47-0.66,660,-121.648788,37.771694
3054024,GE1.7-100,1700,-121.648514,37.718655
3050482,GE1.7-100,1700,-121.648376,37.714005
3020651,MWT62/1.0,1000,-121.648285,37.799496
3020652,MWT62/1.0,1000,-121.647987,37.798695
3036010,MWT62/1.0,1000,-121.64769,37.798096
3020570,V47-0.66,660,-121.64769,37.771397
3036011,MWT62/1.0,1000,-121.647385,37.797295
3036012,MWT62/1.0,1000,-121.646584,37.796795
3036013,MWT62/1.0,1000,-121.645187,37.796494
3036014,MWT62/1.0,1000,-121.644188,37.796196
3054068,GE1.7-100,1700,-121.6436,37.703377
3054037,GE1.7-100,1700,-121.643509,37.713177
3054025,GE1.7-100,1700,-121.64328,37.718567
3054026,GE1.7-100,1700,-121.64077,37.716583
3054015,GE1.7-100,1700,-121.640694,37.711155
3054019,GE1.7-100,1700,-121.639435,37.707325
3054027,GE1.7-100,1700,-121.638535,37.719967
3054038,GE1.7-100,1700,-121.636925,37.713715
3054021,GE1.7-100,1700,-121.636185,37.710297
3020559,V47-0.66,660,-121.635284,37.778896
3070068,V47-0.66,660,-121.634232,37.778114
3020557,V47-0.66,660,-121.634087,37.769196
3020556,V47-0.66,660,-121.633789,37.770096
3020558,V47-0.66,660,-121.63369,37.768394
3020562,V47-0.66,660,-121.633484,37.776394
3020561,V47-0.66,660,-121.633484,37.777496
3076409,GE2.3-116,2300,-121.633011,37.771812
3054011,GE1.7-100,1700,-121.63147,37.710915
3054010,GE1.7-100,1700,-121.631149,37.713627
3054012,GE1.7-100,1700,-121.629936,37.708416
3076952,GE2.3-116,2300,-121.629532,37.770199
3054013,GE1.7-100,1700,-121.629517,37.704575
3077736,GE2.3-116,2300,-121.628899,37.749657
3054009,GE1.7-100,1700,-121.628525,37.716526
3050484,GE1.7-100,1700,-121.627785,37.723846
3054060,GE1.7-100,1700,-121.62706,37.721287
3053986,GE1.7-100,1700,-121.626106,37.727306
3050483,GE1.7-100,1700,-121.626045,37.714924
3054014,GE1.7-100,1700,-121.625618,37.703976
3020541,V47-0.66,660,-121.625587,37.747597
3020542,V47-0.66,660,-121.625488,37.746796
3077740,GE2.3-116,2300,-121.625237,37.768562
3020543,V47-0.66,660,-121.625084,37.745895
3053985,GE1.7-100,1700,-121.624817,37.719265
3054063,GE1.7-100,1700,-121.624336,37.710613
3020549,V47-0.66,660,-121.622589,37.758694
3054061,GE1.7-100,1700,-121.622475,37.714684
3008084,,65,-121.622391,37.705994
3008868,,65,-121.62233,37.698853
3008319,,65,-121.622261,37.705719
3004541,,65,-121.622147,37.698627
3002321,,65,-121.622101,37.705421
3011086,,65,-121.621979,37.705128
3006851,,65,-121.621933,37.698357
3007711,,65,-121.621849,37.694897
3007983,,65,-121.621758,37.69809
3008383,,65,-121.621719,37.69466
3053967,GE1.7-100,1700,-121.621696,37.723194
3007526,,65,-121.621689,37.704296
3001424,,65,-121.621574,37.704044
3009456,,65,-121.621559,37.69783
3006549,,65,-121.62149,37.700737
3010236,,65,-121.621376,37.697533
3006224,,65,-121.621346,37.700459
3020553,V47-0.66,660,-121.621185,37.765396
3008857,,65,-121.621185,37.700161
3077475,GE2.3-116,2300,-121.62114,37.756844
3011111,,65,-121.621086,37.706196
3009197,,65,-121.62101,37.705429
3001670,,65,-121.620956,37.705891
3077882,GE2.3-116,2300,-121.620789,37.760513
3001246,,65,-121.620537,37.698654
3020544,V47-0.66,660,-121.620483,37.745193
3020546,V47-0.66,660,-121.620384,37.750195
3007408,,65,-121.620384,37.698395
3020550,V47-0.66,660,-121.620285,37.754894
3054062,GE1.7-100,1700,-121.620255,37.710064
3002790,,65,-121.620255,37.698093
3001963,,65,-121.62011,37.697819
3020554,V47-0.66,660,-121.620087,37.765293
3006097,,65,-121.619987,37.700996
3002975,,65,-121.619987,37.706394
3006516,,65,-121.619972,37.697529
3006372,,65,-121.619835,37.706108
3001921,,65,-121.619804,37.700668
3020547,V47-0.66,660,-121.619789,37.749496
3010358,,65,-121.61969,37.697296
3009021,,65,-121.619667,37.700378
3020545,V47-0.66,660,-121.619591,37.744495
3006443,,65,-121.619537,37.697029
3050485,GE1.7-100,1700,-121.619415,37.727455
3007036,,65,-121.619385,37.699696
3006982,,65,-121.619225,37.699398
3020551,V47-0.66,660,-121.619186,37.754494
3010833,,65,-121.619072,37.699131
3020555,V47-0.66,660,-121.618988,37.764996
3000340,,65,-121.618927,37.69886
3001373,,65,-121.61879,37.701416
3020548,V47-0.66,660,-121.61869,37.748795
3008893,,65,-121.618629,37.70113
3006958,,65,-121.618507,37.700855
3000955,,65,-121.618378,37.700535
3008961,,65,-121.618324,37.694912
3003480,NTK65,65,-121.618187,37.698395
3005417,,65,-121.618179,37.694633
3001017,NTK65,65,-121.618103,37.700085
3009405,,65,-121.61805,37.694347
3005369,NTK65,65,-121.618034,37.698151
3020552,V47-0.66,660,-121.617989,37.753994
3006912,NTK65,65,-121.617958,37.699802
3008230,NTK65,65,-121.617889,37.697853
3007606,,65,-121.617828,37.702129
3006720,NTK65,65,-121.617805,37.699528
3002681,NTK65,65,-121.61776,37.697594
3000738,,65,-121.617569,37.701595
3003042,,65,-121.617409,37.701313
3001220,NTK65,65,-121.617271,37.701046
3008916,NTK65,65,-121.617126,37.700764
3002339,NTK65,65,-121.617119,37.695477
3001133,NTK65,65,-121.616989,37.695194
3000603,NTK65,65,-121.616989,37.700497
3001782,NTK65,65,-121.616859,37.694935
3000279,NTK65,65,-121.616859,37.700207
3005782,NTK65,65,-121.616722,37.694656
3003242,NTK65,65,-121.616707,37.699936
3077251,GE2.3-116,2300,-121.616692,37.751003
3004314,NTK65,65,-121.616585,37.694393
3004905,NTK65,65,-121.616562,37.699654
3006876,NTK65,65,-121.616432,37.699383
3009093,NTK65,65,-121.616409,37.704327
3009853,NTK65,65,-121.616287,37.703995
3007391,NTK65,65,-121.616135,37.703747
3050486,GE1.7-100,1700,-121.616074,37.725285
3076280,GE2.3-116,2300,-121.615974,37.746361
3001836,NTK65,65,-121.615852,37.697208
3076632,GE2.3-116,2300,-121.615814,37.757481
3077397,GE2.3-116,2300,-121.615791,37.760563
3005958,NTK65,65,-121.615746,37.701118
3004130,NTK65,65,-121.615715,37.695496
3007541,NTK65,65,-121.615707,37.696938
3005372,NTK65,65,-121.615623,37.700851
3000707,NTK65,65,-121.615585,37.696663
3002638,NTK65,65,-121.615486,37.695194
3006104,NTK65,65,-121.615479,37.70055
3007126,NTK65,65,-121.615417,37.70005
3003909,NTK65,65,-121.615364,37.694942
3055910,GE1.7-100,1700,-121.615356,37.722115
3002858,NTK65,65,-121.615242,37.694653
3007787,NTK65,65,-121.615135,37.694374
3007426,V47-0.66,660,-121.614883,37.763393
3055814,GE1.7-100,1700,-121.614594,37.728054
3054043,GE1.7-100,1700,-121.614479,37.718826
3011045,NTK65,65,-121.614449,37.696079
3001506,NTK65,65,-121.614441,37.697021
3000090,NTK65,65,-121.614296,37.696747
3004893,NTK65,65,-121.614151,37.696465
3002044,NTK65,65,-121.613937,37.702499
3002111,NTK65,65,-121.613884,37.706696
3008070,NTK65,65,-121.613815,37.702244
3006646,NTK65,65,-121.613739,37.706421
3005127,NTK65,65,-121.613663,37.701939
3011432,,65,-121.613609,37.688629
3007299,,65,-121.613586,37.690994
3005457,,65,-121.613571,37.692234
3009806,,65,-121.613571,37.690704
3007166,,65,-121.613556,37.690105
3011329,,65,-121.613556,37.688911
3011304,,65,-121.613556,37.690411
3006005,,65,-121.613556,37.689518
3007034,,65,-121.613556,37.688126
3001881,,65,-121.613556,37.689201
3002637,,65,-121.613548,37.689831
3009248,NTK65,65,-121.61319,37.705296
3010455,NTK65,65,-121.613052,37.704994
3000891,,65,-121.612938,37.693207
3011020,NTK65,65,-121.612907,37.704735
3010970,NTK65,65,-121.612755,37.704433
3008801,NTK65,65,-121.612633,37.704166
3009186,NTK65,65,-121.612617,37.707783
3055829,GE1.7-100,1700,-121.612526,37.716984
3004345,NTK65,65,-121.612488,37.703896
3003539,,65,-121.612473,37.690868
3000491,,65,-121.612442,37.693913
3001505,,65,-121.612427,37.690556
3006629,,65,-121.612427,37.693649
3004946,,65,-121.612411,37.692314
3010507,,65,-121.612411,37.69265
3006893,,65,-121.612411,37.692947
3009266,,65,-121.612396,37.692047
3007174,,65,-121.612389,37.689693
3011197,,65,-121.612389,37.688793
3010770,,65,-121.612389,37.691433
3002022,,65,-121.612389,37.689095
3004806,,65,-121.612389,37.690296
3007962,,65,-121.612389,37.689396
3004785,,65,-121.612389,37.691696
3002449,,65,-121.612381,37.691143
3004149,,65,-121.612366,37.688431
3006505,NTK65,65,-121.612366,37.703609
3008391,NTK65,65,-121.61235,37.707588
3007369,NTK65,65,-121.61232,37.707287
3010178,NTK65,65,-121.612213,37.703335
3007129,,65,-121.612083,37.706097
3011096,,65,-121.611908,37.705795
3003088,,65,-121.611778,37.705524
3009723,,65,-121.611649,37.705231
3008875,,65,-121.611488,37.704975
3008940,,65,-121.611389,37.704697
3004285,,65,-121.611237,37.704418
3000621,NTK65,65,-121.611153,37.697174
3055911,GE1.7-100,1700,-121.61113,37.724876
3009236,,65,-121.611107,37.691639
3008016,NTK65,65,-121.611107,37.696869
3010284,,65,-121.611099,37.704147
3000088,,65,-121.611084,37.691296
3005662,NTK65,65,-121.611069,37.693649
3000552,NTK65,65,-121.611061,37.694229
3002260,NTK65,65,-121.611053,37.694515
3006997,NTK65,65,-121.611046,37.693356
3003426,,65,-121.611038,37.691952
3001363,NTK65,65,-121.611038,37.693935
3006509,NTK65,65,-121.611038,37.693058
3004818,,65,-121.611008,37.689449
3009188,,65,-121.611,37.700359
3002145,,65,-121.610985,37.689693
3011036,,65,-121.610985,37.689133
3001567,NTK65,65,-121.610985,37.696594
3010726,,65,-121.610977,37.688557
3010480,,65,-121.610977,37.688847
3008693,,65,-121.610977,37.688255
3010288,NTK65,65,-121.610847,37.696331
3002802,,65,-121.610611,37.707798
3008223,,65,-121.610428,37.707191
3054036,GE1.7-100,1700,-121.610367,37.712124
3006537,,65,-121.610329,37.706871
3053968,GE1.7-100,1700,-121.610245,37.722145
3009222,,65,-121.610237,37.706585
3003461,,65,-121.610161,37.706299
3054042,GE1.7-100,1700,-121.610107,37.709427
3003488,NTK65,65,-121.609825,37.692448
3008379,NTK65,65,-121.609711,37.694534
3009648,NTK65,65,-121.609695,37.693348
3009055,,65,-121.609688,37.691494
3006619,,65,-121.609688,37.691795
3004668,,65,-121.609688,37.691196
3011367,NTK65,65,-121.609688,37.692795
3009924,NTK65,65,-121.609688,37.694229
3000772,NTK65,65,-121.60968,37.693039
3005766,,65,-121.609657,37.689484
3005385,,65,-121.609657,37.689785
3003541,,65,-121.609642,37.690048
3000522,,65,-121.609634,37.689133
3008237,,65,-121.609489,37.707695
3002546,,65,-121.609398,37.707409
3003222,,65,-121.609322,37.707127
3001532,,65,-121.609222,37.706814
3009798,,65,-121.609146,37.706516
3000222,,65,-121.609062,37.706211
3010034,,65,-121.609024,37.68832
3002965,,65,-121.609016,37.688637
3001804,,65,-121.608971,37.705929
3003825,,65,-121.60881,37.705589
3004424,NTK65,65,-121.608734,37.694328
3007635,NTK65,65,-121.608658,37.693287
3006963,NTK65,65,-121.60865,37.693005
3011319,,65,-121.608467,37.690929
3008182,,65,-121.608467,37.691231
3003553,,65,-121.608467,37.691528
3001263,,65,-121.608444,37.689777
3010028,,65,-121.608444,37.690075
3000472,,65,-121.608444,37.690376
3010241,,65,-121.607918,37.690697
3008292,,65,-121.607788,37.691994
3000405,,65,-121.607788,37.692596
3005053,,65,-121.607788,37.706993
3001572,,65,-121.607788,37.692894
3004544,,65,-121.607788,37.692295
3055916,GE1.7-100,1700,-121.606773,37.721146
3010395,,65,-121.606697,37.688828
3002682,,65,-121.606689,37.690193
3001624,,65,-121.606689,37.690495
3006673,,65,-121.606689,37.689896
3009106,,65,-121.606674,37.689423
3055811,GE1.7-100,1700,-121.60482,37.726204
3050487,GE1.7-100,1700,-121.601944,37.723057
3041123,MWT62/1.0,1000,-121.521889,37.714294
3072488,MWT62/1.0,1000,-121.520927,37.71344
3088214,GE1.7-100,1700,-121.453575,36.503963
3048448,GE1.85-82.5,1850,-121.451797,36.50515
3088261,GE1.7-100,1700,-121.381569,36.466167
3087838,GE1.7-100,1700,-121.37075,36.474236
3061589,GE 1.5-77,1500,-121.35656,37.616653
3123383,GE2.82-127,2820,-121.351341,36.455986
3123818,GE2.82-127,2820,-121.350082,36.459293
3048242,GE1.85-82.5,1850,-121.340164,36.42094
3000416,,105,-121.198463,37.042213
3003390,,105,-121.198166,37.041939
3010266,,105,-121.197899,37.038521
3003172,,105,-121.197876,37.04166
3003395,,105,-121.197876,37.038147
3002588,,105,-121.197716,37.037819
3006809,,105,-121.197685,37.038895
3010093,,105,-121.197617,37.037491
3004982,,105,-121.197609,37.04129
3004428,,105,-121.197586,37.037094
3004395,,105,-121.19751,37.036377
3002559,,105,-121.197487,37.035995
3006088,,105,-121.197487,37.039295
3009010,,105,-121.197456,37.036755
3010023,,105,-121.197411,37.040989
3000547,,105,-121.197365,37.039635
3002493,,105,-121.197289,37.039993
3006217,,105,-121.197266,37.040337
3006987,,105,-121.19722,37.040672
3000319,,105,-121.197159,37.035656
3007401,,105,-121.196838,37.035236
3004088,,105,-121.196388,37.035095
3002814,,105,-121.194542,37.04644
3004156,,105,-121.19429,37.046196
3001330,,105,-121.193985,37.045994
3002300,,105,-121.19381,37.033455
3007835,,105,-121.193687,37.045696
3010176,,105,-121.19339,37.045395
