Plant Name,Latitude,Longitude,Size,Technology
Acadia Energy Center,30.428611,-92.413060,215.1,Natural Gas Fired Combined Cycle
Acadia Energy Center,30.428611,-92.413060,215.1,Natural Gas Fired Combined Cycle
Acadia Energy Center,30.428611,-92.413060,215.1,Natural Gas Fired Combined Cycle
Acadia Energy Center,30.428611,-92.413060,215.1,Natural Gas Fired Combined Cycle
Leland Olds,47.280769,-101.321200,216.0,Conventional Steam Coal
AES Alamitos Energy Center,33.767229,-118.100200,216.0,Natural Gas Fired Combined Cycle
Scattergood,33.918151,-118.427600,216.9,Natural Gas Fired Combined Cycle
California Ridge Wind Energy LLC,40.211667,-87.878330,217.0,Onshore Wind Turbine
Clifty Creek,38.737800,-85.420600,217.3,Conventional Steam Coal
Clifty Creek,38.737800,-85.420600,217.3,Conventional Steam Coal
Clifty Creek,38.737800,-85.420600,217.3,Conventional Steam Coal
Clifty Creek,38.737800,-85.420600,217.3,Conventional Steam Coal
Clifty Creek,38.737800,-85.420600,217.3,Conventional Steam Coal
Clifty Creek,38.737800,-85.420600,217.3,Conventional Steam Coal
Kyger Creek,38.914400,-82.128900,217.3,Conventional Steam Coal
Kyger Creek,38.914400,-82.128900,217.3,Conventional Steam Coal
Kyger Creek,38.914400,-82.128900,217.3,Conventional Steam Coal
Kyger Creek,38.914400,-82.128900,217.3,Conventional Steam Coal
Kyger Creek,38.914400,-82.128900,217.3,Conventional Steam Coal
FPL Energy Illinois Wind LLC Hybrid,41.767800,-88.886700,217.5,Onshore Wind Turbine
North Omaha,41.329090,-95.944660,217.6,Conventional Steam Coal
Dunkirk Generating Plant,42.491467,-79.346630,217.6,Conventional Steam Coal
Dunkirk Generating Plant,42.491467,-79.346630,217.6,Conventional Steam Coal
AES Huntington Beach LLC,33.643900,-117.979200,218.0,Natural Gas Steam Turbine
Pattern Panhandle Wind LLC,35.427500,-101.253100,218.0,Onshore Wind Turbine
Baytown Energy Center,29.773100,-94.901900,219.3,Natural Gas Fired Combined Cycle
Baytown Energy Center,29.773100,-94.901900,219.3,Natural Gas Fired Combined Cycle
Baytown Energy Center,29.773100,-94.901900,219.3,Natural Gas Fired Combined Cycle
Treasure Coast Energy Center,27.383889,-80.377500,219.6,Natural Gas Fired Combined Cycle
Horseshoe Lake,35.508660,-97.179690,220.0,Natural Gas Steam Turbine
Seneca Generation LLC,41.838900,-79.005600,220.0,Hydroelectric Pumped Storage
Seneca Generation LLC,41.838900,-79.005600,220.0,Hydroelectric Pumped Storage
Prevailing Wind Park,43.039000,-97.526000,220.0,Onshore Wind Turbine
Peyton Creek Wind Farm LLC,28.843300,-95.863100,220.0,Onshore Wind Turbine
Clear Creek Wind,40.369799,-94.892010,220.0,Onshore Wind Turbine
"Grady Wind Energy Center, LLC",34.734142,-103.092200,220.5,Onshore Wind Turbine
Fox Energy Center,44.320400,-88.208890,221.0,Natural Gas Fired Combined Cycle
Cedar Creek Wind,40.894400,-104.020600,221.0,Onshore Wind Turbine
Klondike Windpower III,45.583600,-120.504200,221.0,Onshore Wind Turbine
Lee Combined Cycle Plant,35.373611,-78.089440,221.0,Natural Gas Fired Combined Cycle
Lee Combined Cycle Plant,35.373611,-78.089440,221.0,Natural Gas Fired Combined Cycle
Lee Combined Cycle Plant,35.373611,-78.089440,221.0,Natural Gas Fired Combined Cycle
L V Sutton Combined Cycle,34.283056,-77.985280,221.0,Natural Gas Fired Combined Cycle
L V Sutton Combined Cycle,34.283056,-77.985280,221.0,Natural Gas Fired Combined Cycle
Woodbridge Energy Center,40.515000,-74.318890,222.7,Natural Gas Fired Combined Cycle
Woodbridge Energy Center,40.515000,-74.318890,222.7,Natural Gas Fired Combined Cycle
Marshalltown Generating Station,42.043333,-92.872780,222.7,Natural Gas Fired Combined Cycle
Marshalltown Generating Station,42.043333,-92.872780,222.7,Natural Gas Fired Combined Cycle
Grand Tower Energy Center LLC,37.657700,-89.511160,223.2,Natural Gas Fired Combined Cycle
Grand Tower Energy Center LLC,37.657700,-89.511160,223.2,Natural Gas Fired Combined Cycle
Harry Allen,36.430554,-114.902400,223.5,Natural Gas Fired Combined Cycle
Horse Hollow Wind Energy Center,32.214024,-100.057100,223.5,Onshore Wind Turbine
Odessa-Ector Power Plant,31.840300,-102.326400,224.4,Natural Gas Fired Combined Cycle
Odessa-Ector Power Plant,31.840300,-102.326400,224.4,Natural Gas Fired Combined Cycle
Brownlee,44.836700,-116.897500,225.0,Conventional Hydroelectric
V H Braunig,29.256700,-98.382500,225.0,Natural Gas Steam Turbine
Elk Hills Power LLC,35.280318,-119.470700,225.0,Natural Gas Fired Combined Cycle
Trinity Hills,33.383611,-98.711940,225.0,Onshore Wind Turbine
Newark Energy Center,40.707222,-74.125830,225.0,Natural Gas Fired Combined Cycle
Newark Energy Center,40.707222,-74.125830,225.0,Natural Gas Fired Combined Cycle
"Great Western Wind Energy, LLC",36.166503,-99.596010,225.0,Onshore Wind Turbine
West Deptford Energy Station,39.841400,-75.221400,225.3,Natural Gas Fired Combined Cycle
West Deptford Energy Station,39.841400,-75.221400,225.3,Natural Gas Fired Combined Cycle
Patriot Wind Farm,27.592778,-97.648060,226.1,Onshore Wind Turbine
Wansley Unit 9,33.408300,-85.040300,226.9,Natural Gas Fired Combined Cycle
Alpine Power Plant,45.063748,-84.825350,226.9,Natural Gas Fired Combustion Turbine
Alpine Power Plant,45.063748,-84.825350,226.9,Natural Gas Fired Combustion Turbine
Blythe Energy Inc,33.615700,-114.686500,227.0,Natural Gas Fired Combined Cycle
Crossroads Wind Farm,36.035000,-98.722220,227.0,Onshore Wind Turbine
Ontelaunee Energy Center,40.421900,-75.935600,228.0,Natural Gas Fired Combined Cycle
Bruennings Breeze Wind Farm,26.522222,-97.691110,228.0,Onshore Wind Turbine
Brandy Branch,30.320556,-81.947220,228.1,Natural Gas Fired Combined Cycle
Lower Mount Bethel Energy,40.801924,-75.107560,228.6,Natural Gas Fired Combined Cycle
Wild Horse,47.036269,-120.206500,228.6,Onshore Wind Turbine
Theodore Cogen Facility,30.525445,-88.128480,229.0,Natural Gas Fired Combined Cycle
AES Warrior Run Cogeneration Facility,39.595171,-78.745330,229.0,Conventional Steam Coal
Palomar Energy,33.119700,-117.117800,229.0,Natural Gas Fired Combined Cycle
Fort Myers,26.696700,-81.783100,229.5,Natural Gas Fired Combustion Turbine
Fort Myers,26.696700,-81.783100,229.5,Natural Gas Fired Combustion Turbine
Lauderdale,26.068600,-80.198400,229.5,Natural Gas Fired Combustion Turbine
Lauderdale,26.068600,-80.198400,229.5,Natural Gas Fired Combustion Turbine
Lauderdale,26.068600,-80.198400,229.5,Natural Gas Fired Combustion Turbine
Lauderdale,26.068600,-80.198400,229.5,Natural Gas Fired Combustion Turbine
Lauderdale,26.068600,-80.198400,229.5,Natural Gas Fired Combustion Turbine
Haynes,33.764741,-118.099100,230.0,Natural Gas Steam Turbine
Haynes,33.764741,-118.099100,230.0,Natural Gas Steam Turbine
Eagle Valley (IN),39.485170,-86.418300,230.0,Natural Gas Fired Combined Cycle
Riverside Generating LLC,38.191661,-82.604590,230.0,Natural Gas Fired Combustion Turbine
Riverside Generating LLC,38.191661,-82.604590,230.0,Natural Gas Fired Combustion Turbine
Riverside Generating LLC,38.191661,-82.604590,230.0,Natural Gas Fired Combustion Turbine
Riverside Generating LLC,38.191661,-82.604590,230.0,Natural Gas Fired Combustion Turbine
Riverside Generating LLC,38.191661,-82.604590,230.0,Natural Gas Fired Combustion Turbine
Chehalis Generating Facility,46.622500,-122.913100,230.0,Natural Gas Fired Combined Cycle
Harrison County Power Project,32.395800,-94.436700,230.0,Natural Gas Fired Combined Cycle
Electra Wind Farm,34.102943,-99.118750,230.0,Onshore Wind Turbine
Horse Creek Wind Farm,33.350000,-99.540000,230.0,Onshore Wind Turbine
Plum Creek Wind Project (NE),40.757200,-96.640600,230.0,Onshore Wind Turbine
Dallman,39.754803,-89.602390,230.1,Conventional Steam Coal
Cooper,36.998100,-84.591900,230.4,Conventional Steam Coal
Mariah del Norte,34.667500,-102.577800,230.4,Onshore Wind Turbine
Paradise,37.260800,-86.978300,231.0,Natural Gas Fired Combined Cycle
Paradise,37.260800,-86.978300,231.0,Natural Gas Fired Combined Cycle
Paradise,37.260800,-86.978300,231.0,Natural Gas Fired Combined Cycle
AES Alamitos Energy Center,33.767229,-118.100200,231.0,Natural Gas Fired Combined Cycle
AES Alamitos Energy Center,33.767229,-118.100200,231.0,Natural Gas Fired Combined Cycle
AES Huntington Beach Energy Project,33.645618,-117.979400,231.0,Natural Gas Fired Combined Cycle
AES Huntington Beach Energy Project,33.645618,-117.979400,231.0,Natural Gas Fired Combined Cycle
GREC,36.190278,-95.289400,231.3,Natural Gas Fired Combined Cycle
Panda Temple Power Station,31.055833,-97.317220,232.0,Natural Gas Fired Combined Cycle
Panda Temple Power Station,31.055833,-97.317220,232.0,Natural Gas Fired Combined Cycle
Panda Temple Power Station,31.055833,-97.317220,232.0,Natural Gas Fired Combined Cycle
Panda Temple Power Station,31.055833,-97.317220,232.0,Natural Gas Fired Combined Cycle
Panda Sherman Power Station,33.582573,-96.617890,232.0,Natural Gas Fired Combined Cycle
Panda Sherman Power Station,33.582573,-96.617890,232.0,Natural Gas Fired Combined Cycle
Buffalo Gap 2 Wind Farm,32.318221,-100.177000,232.5,Onshore Wind Turbine
Riverside Energy Center,42.583056,-89.035830,232.9,Natural Gas Fired Combined Cycle
Riverside Energy Center,42.583056,-89.035830,232.9,Natural Gas Fired Combined Cycle
Dynegy Moss Landing Power Plant Hybrid,36.804837,-121.782200,233.0,Natural Gas Fired Combined Cycle
Dynegy Moss Landing Power Plant Hybrid,36.804837,-121.782200,233.0,Natural Gas Fired Combined Cycle
Dynegy Moss Landing Power Plant Hybrid,36.804837,-121.782200,233.0,Natural Gas Fired Combined Cycle
Dynegy Moss Landing Power Plant Hybrid,36.804837,-121.782200,233.0,Natural Gas Fired Combined Cycle
Dynegy Moss Landing Power Plant Hybrid,36.804837,-121.782200,233.0,Natural Gas Fired Combined Cycle
Dynegy Moss Landing Power Plant Hybrid,36.804837,-121.782200,233.0,Natural Gas Fired Combined Cycle
Kings Mountain Energy Center,35.202500,-81.363060,233.7,Natural Gas Fired Combined Cycle
Middletown Energy Center,39.465000,-84.347780,233.7,Natural Gas Fired Combined Cycle
Chehalis Generating Facility,46.622500,-122.913100,234.0,Natural Gas Fired Combined Cycle
Chehalis Generating Facility,46.622500,-122.913100,234.0,Natural Gas Fired Combined Cycle
Essential Power Newington LLC,43.104700,-70.806100,234.3,Natural Gas Fired Combined Cycle
York Energy Center,39.737500,-76.306670,234.9,Natural Gas Fired Combined Cycle
York Energy Center,39.737500,-76.306670,234.9,Natural Gas Fired Combined Cycle
Metcalf Energy Center,37.220700,-121.745700,235.0,Natural Gas Fired Combined Cycle
CPV Valley Energy Center,41.412200,-74.437800,235.0,Natural Gas Fired Combined Cycle
CPV Valley Energy Center,41.412200,-74.437800,235.0,Natural Gas Fired Combined Cycle
Garrison Energy Center LLC,39.187195,-75.499400,235.0,Natural Gas Fired Combined Cycle
Chisholm View Wind Project,36.574722,-97.673610,235.2,Onshore Wind Turbine
Ratcliffe,32.654722,-88.762220,235.5,Natural Gas Fired Combined Cycle
Ratcliffe,32.654722,-88.762220,235.5,Natural Gas Fired Combined Cycle
Carroll County Energy,40.604410,-81.059180,235.5,Natural Gas Fired Combined Cycle
Carroll County Energy,40.604410,-81.059180,235.5,Natural Gas Fired Combined Cycle
Keys Energy Center,38.695519,-76.827790,235.5,Natural Gas Fired Combined Cycle
Keys Energy Center,38.695519,-76.827790,235.5,Natural Gas Fired Combined Cycle
Charles R Lowman,31.488019,-87.910750,236.0,Conventional Steam Coal
Charles R Lowman,31.488019,-87.910750,236.0,Conventional Steam Coal
South Point Energy Center,34.867800,-114.531700,236.0,Natural Gas Fired Combined Cycle
South Point Energy Center,34.867800,-114.531700,236.0,Natural Gas Fired Combined Cycle
South Point Energy Center,34.867800,-114.531700,236.0,Natural Gas Fired Combined Cycle
Chapman Ranch Wind I,27.592500,-97.500830,236.0,Onshore Wind Turbine
Edwardsport,38.806700,-87.247200,236.5,Coal Integrated Gasification Combined Cycle
Edwardsport,38.806700,-87.247200,236.5,Coal Integrated Gasification Combined Cycle
Stonewall,39.058056,-77.545000,237.0,Natural Gas Fired Combined Cycle
Stonewall,39.058056,-77.545000,237.0,Natural Gas Fired Combined Cycle
AES Huntington Beach Energy Project,33.645618,-117.979400,237.2,Natural Gas Fired Combined Cycle
Clinch River,36.933300,-82.199700,237.5,Natural Gas Steam Turbine
Clinch River,36.933300,-82.199700,237.5,Natural Gas Steam Turbine
"Rio Bravo Windpower, LLC",26.649000,-99.038700,237.6,Onshore Wind Turbine
Black Dog,44.810800,-93.250100,238.0,Natural Gas Fired Combustion Turbine
Dearborn Industrial Generation,42.302600,-83.154000,238.0,Other Gases
Trinidad (TX),32.124519,-96.101280,239.3,Natural Gas Steam Turbine
Middletown,41.554944,-72.579080,239.4,Natural Gas Steam Turbine
Danskammer Generating Station,41.571247,-73.974980,239.4,Natural Gas Steam Turbine
Sabine,30.024200,-93.878000,239.4,Natural Gas Steam Turbine
Boundary,48.987111,-117.347800,239.4,Conventional Hydroelectric
Boundary,48.987111,-117.347800,239.4,Conventional Hydroelectric
H L Culbreath Bayside Power Station,27.907200,-82.423100,239.4,Natural Gas Fired Combined Cycle
Big Sky Wind LLC,41.599167,-89.456110,240.0,Onshore Wind Turbine
Misae Solar,34.380532,-100.099600,240.0,Solar Photovoltaic
Perryville Power Station,32.690800,-92.018300,240.1,Natural Gas Fired Combined Cycle
Salem Harbor Station NGCC,42.525486,-70.878240,240.7,Natural Gas Fired Combined Cycle
Salem Harbor Station NGCC,42.525486,-70.878240,240.7,Natural Gas Fired Combined Cycle
Sweetwater Wind 4 LLC,32.312200,-100.530300,241.0,Onshore Wind Turbine
Hays Energy Project,29.780600,-97.989400,241.7,Natural Gas Fired Combined Cycle
Hays Energy Project,29.780600,-97.989400,241.7,Natural Gas Fired Combined Cycle
Liberty Electric Power Plant,39.861400,-75.335800,242.0,Natural Gas Fired Combined Cycle
Magnet Cove,34.429700,-92.831700,242.0,Natural Gas Fired Combined Cycle
Magnet Cove,34.429700,-92.831700,242.0,Natural Gas Fired Combined Cycle
TS Power Plant,40.746100,-116.529700,242.0,Conventional Steam Coal
W S Lee,34.602200,-82.435000,242.3,Natural Gas Fired Combined Cycle
W S Lee,34.602200,-82.435000,242.3,Natural Gas Fired Combined Cycle
Logan Generating Plant,39.792800,-75.406670,242.3,Conventional Steam Coal
Bastrop Energy Center,30.145800,-97.550000,242.3,Natural Gas Fired Combined Cycle
Coughlin Power Station,30.843900,-92.261110,243.1,Natural Gas Fired Combined Cycle
"Pratt Wind, LLC",37.550000,-98.800000,243.5,Onshore Wind Turbine
Wolf Hollow I LP,32.334220,-97.731690,243.9,Natural Gas Fired Combined Cycle
Wolf Hollow I LP,32.334220,-97.731690,243.9,Natural Gas Fired Combined Cycle
PSEG Sewaren Generating Station,40.555800,-74.246900,244.0,Natural Gas Fired Combined Cycle
E C Gaston,33.244211,-86.458060,244.8,Natural Gas Steam Turbine
Panda Hummel Station LLC,40.839014,-76.825520,244.8,Natural Gas Fired Combined Cycle
Panda Hummel Station LLC,40.839014,-76.825520,244.8,Natural Gas Fired Combined Cycle
Panda Hummel Station LLC,40.839014,-76.825520,244.8,Natural Gas Fired Combined Cycle
New Covert Generating Facility,42.322380,-86.293680,245.0,Natural Gas Fired Combined Cycle
New Covert Generating Facility,42.322380,-86.293680,245.0,Natural Gas Fired Combined Cycle
New Covert Generating Facility,42.322380,-86.293680,245.0,Natural Gas Fired Combined Cycle
Front Range Power Plant,38.628100,-104.706900,246.5,Natural Gas Fired Combined Cycle
"Armadillo Flats Wind Project, LLC",36.300964,-97.567040,247.3,Onshore Wind Turbine
Crockett Cogen Project,38.056900,-122.216100,247.4,Natural Gas Fired Combined Cycle
Jones,33.523900,-101.739200,247.5,Natural Gas Steam Turbine
Jones,33.523900,-101.739200,247.5,Natural Gas Steam Turbine
Nichols,35.283357,-101.746400,247.5,Natural Gas Steam Turbine
Graham,33.134400,-98.611700,247.7,Natural Gas Steam Turbine
Whelan Energy Center,40.580872,-98.312440,248.0,Conventional Steam Coal
River Road Gen Plant,45.649700,-122.725600,248.0,Natural Gas Fired Combined Cycle
Cedar Creek II,40.947500,-103.783900,248.3,Onshore Wind Turbine
C D McIntosh Jr,28.080100,-81.922900,249.0,Natural Gas Fired Combined Cycle
Pyron Wind Farm LLC Hybrid,32.588600,-100.672800,249.0,Onshore Wind Turbine
"Javelina Wind Energy, LLC",27.320000,-99.000000,249.7,Onshore Wind Turbine
Buffalo Dunes Wind Project,37.620833,-101.076100,249.8,Onshore Wind Turbine
Palo Duro Wind,36.243889,-101.001400,249.9,Onshore Wind Turbine
Rush Springs Wind,34.682883,-97.829280,249.9,Onshore Wind Turbine
High Bridge,44.931400,-93.111700,250.0,Natural Gas Fired Combined Cycle
Blenheim Gilboa,42.442300,-74.447900,250.0,Hydroelectric Pumped Storage
Blenheim Gilboa,42.442300,-74.447900,250.0,Hydroelectric Pumped Storage
Blenheim Gilboa,42.442300,-74.447900,250.0,Hydroelectric Pumped Storage
Blenheim Gilboa,42.442300,-74.447900,250.0,Hydroelectric Pumped Storage
Bosque County Peaking,31.859400,-97.358600,250.0,Natural Gas Fired Combined Cycle
Ontelaunee Energy Center,40.421900,-75.935600,250.0,Natural Gas Fired Combined Cycle
Ontelaunee Energy Center,40.421900,-75.935600,250.0,Natural Gas Fired Combined Cycle
Green Power 2,29.378097,-94.932770,250.0,Natural Gas Fired Combined Cycle
Hidalgo Wind Farm LLC,26.465556,-98.411110,250.0,Onshore Wind Turbine
Astoria Energy II,40.781321,-73.896620,250.0,Natural Gas Fired Combined Cycle
Moapa Southern Paiute,36.529950,-114.770300,250.0,Solar Photovoltaic
Roosevelt County,33.926111,-103.511100,250.0,Onshore Wind Turbine
Golden West Power Partners LLC,38.935000,-104.212000,250.0,Onshore Wind Turbine
Willow Springs Wind Farm,33.345366,-99.624260,250.0,Onshore Wind Turbine
St. Charles Power Station (LA),30.010000,-90.460830,250.0,Natural Gas Fired Combined Cycle
St. Charles Power Station (LA),30.010000,-90.460830,250.0,Natural Gas Fired Combined Cycle
Lake Charles Power,30.272631,-93.299060,250.0,Natural Gas Fired Combined Cycle
Lake Charles Power,30.272631,-93.299060,250.0,Natural Gas Fired Combined Cycle
New Orleans Power,30.008100,-89.937200,250.0,Natural Gas Fired Combustion Turbine
Phoebe Solar,31.843422,-102.868300,250.0,Solar Photovoltaic
Arbor Hill Wind Farm,41.404231,-94.261360,250.0,Onshore Wind Turbine
Palo Alto Wind Farm,43.206691,-94.548090,250.0,Onshore Wind Turbine
Gateway Energy Storage System,32.570556,-116.910600,250.0,Batteries
Deerhaven Generating Station,29.759200,-82.387800,250.7,Conventional Steam Coal
Lake Side Power Plant,40.331667,-111.754200,251.0,Natural Gas Fired Combined Cycle
Lundgren Wind Project,42.334722,-94.170830,251.0,Onshore Wind Turbine
V H Braunig,29.256700,-98.382500,252.0,Natural Gas Steam Turbine
Cedar Point Wind,39.421787,-103.678100,252.0,Onshore Wind Turbine
Mount Signal Solar Farm V,32.678805,-115.567200,252.3,Solar Photovoltaic
Apex Generating Station,36.415999,-114.960900,252.6,Natural Gas Fired Combined Cycle
Hays Energy Project,29.780600,-97.989400,252.8,Natural Gas Fired Combined Cycle
Hays Energy Project,29.780600,-97.989400,252.8,Natural Gas Fired Combined Cycle
AV Solar Ranch One,34.780278,-118.424400,253.0,Solar Photovoltaic
Dermott Wind,32.863769,-100.975100,253.0,Onshore Wind Turbine
St Francis Energy Facility,36.585200,-90.177900,253.3,Natural Gas Fired Combined Cycle
St Francis Energy Facility,36.585200,-90.177900,253.3,Natural Gas Fired Combined Cycle
Cherokee,39.807275,-104.964500,255.0,Natural Gas Fired Combined Cycle
Dave Johnston,42.837800,-105.776900,255.0,Conventional Steam Coal
Oneta Energy Center,36.011900,-95.696700,255.0,Natural Gas Fired Combined Cycle
Oneta Energy Center,36.011900,-95.696700,255.0,Natural Gas Fired Combined Cycle
Astoria Energy,40.782500,-73.896400,255.0,Natural Gas Fired Combined Cycle
Union Power Station,33.296146,-92.589360,255.0,Natural Gas Fired Combined Cycle
Union Power Station,33.296146,-92.589360,255.0,Natural Gas Fired Combined Cycle
Union Power Station,33.296146,-92.589360,255.0,Natural Gas Fired Combined Cycle
Union Power Station,33.296146,-92.589360,255.0,Natural Gas Fired Combined Cycle
Russell City Energy Center,37.634660,-122.133800,255.0,Natural Gas Fired Combined Cycle
Naughton,41.758100,-110.598300,256.0,Conventional Steam Coal
Emery Station,43.094000,-93.292220,256.0,Natural Gas Fired Combined Cycle
J Lamar Stall Unit,32.519470,-93.760130,256.0,Natural Gas Fired Combined Cycle
Escalante,35.415900,-108.082000,257.0,Conventional Steam Coal
Milton R Young,47.065854,-101.213100,257.0,Conventional Steam Coal
Wake Wind Energy Center,33.825000,-101.099700,257.3,Onshore Wind Turbine
Riverside Energy Center,42.583056,-89.035830,257.4,Natural Gas Fired Combined Cycle
Lagoon Creek,35.657800,-89.396400,257.6,Natural Gas Fired Combined Cycle
Birchwood Power,38.266700,-77.314700,258.3,Conventional Steam Coal
Bergen Generating Station,40.837500,-74.024400,258.4,Natural Gas Fired Combined Cycle
Hillabee Energy Center,33.000669,-85.903280,258.4,Natural Gas Fired Combined Cycle
Hillabee Energy Center,33.000669,-85.903280,258.4,Natural Gas Fired Combined Cycle
Dworshak,46.514300,-116.297700,259.0,Conventional Hydroelectric
Arvah B Hopkins,30.452200,-84.400000,259.2,Natural Gas Fired Combined Cycle
Ironwood LLC,40.350900,-76.365800,259.2,Natural Gas Fired Combined Cycle
Ironwood LLC,40.350900,-76.365800,259.2,Natural Gas Fired Combined Cycle
Ironwood LLC,40.350900,-76.365800,259.2,Natural Gas Fired Combined Cycle
Cane Run,38.183100,-85.889200,260.0,Natural Gas Fired Combined Cycle
Cane Run,38.183100,-85.889200,260.0,Natural Gas Fired Combined Cycle
Granite Ridge,42.904200,-71.426100,260.0,Natural Gas Fired Combined Cycle
Granite Ridge,42.904200,-71.426100,260.0,Natural Gas Fired Combined Cycle
Osprey Energy Center Power Plant,28.052500,-81.808300,260.0,Natural Gas Fired Combined Cycle
St Joseph Energy Center,41.698992,-86.479700,260.0,Natural Gas Fired Combined Cycle
St Joseph Energy Center,41.698992,-86.479700,260.0,Natural Gas Fired Combined Cycle
St Joseph Energy Center,41.698992,-86.479700,260.0,Natural Gas Fired Combined Cycle
Nine Mile Point,29.947200,-90.145800,260.1,Natural Gas Fired Combined Cycle
Marshalltown Generating Station,42.043333,-92.872780,260.5,Natural Gas Fired Combined Cycle
Nearman Creek,39.168100,-94.697500,261.0,Conventional Steam Coal
Sikeston Power Station,36.879100,-89.620900,261.0,Conventional Steam Coal
Wise County Power LLC,33.058300,-97.910300,261.0,Natural Gas Fired Combined Cycle
Wise County Power LLC,33.058300,-97.910300,261.0,Natural Gas Fired Combined Cycle
Magnet Cove,34.429700,-92.831700,262.0,Natural Gas Fired Combined Cycle
Bear Garden,37.695556,-78.285280,262.0,Natural Gas Fired Combined Cycle
Windy Flats Wind Project,45.726900,-120.833900,262.2,Onshore Wind Turbine
Cricket Valley Energy,41.676111,-73.581110,263.3,Natural Gas Fired Combined Cycle
Cricket Valley Energy,41.676111,-73.581110,263.3,Natural Gas Fired Combined Cycle
Cricket Valley Energy,41.676111,-73.581110,263.3,Natural Gas Fired Combined Cycle
Haynes,33.764741,-118.099100,264.3,Natural Gas Fired Combined Cycle
Valley (CA),34.244991,-118.391300,264.4,Natural Gas Fired Combined Cycle
Acadia Energy Center,30.428611,-92.413060,264.4,Natural Gas Fired Combined Cycle
Acadia Energy Center,30.428611,-92.413060,264.4,Natural Gas Fired Combined Cycle
Hermiston Power Partnership,45.794046,-119.313300,264.4,Natural Gas Fired Combined Cycle
Hobbs Generating Station,32.728333,-103.309400,264.6,Natural Gas Fired Combined Cycle
Cape Canaveral,28.469800,-80.764400,265.0,Natural Gas Fired Combined Cycle
Cape Canaveral,28.469800,-80.764400,265.0,Natural Gas Fired Combined Cycle
Cape Canaveral,28.469800,-80.764400,265.0,Natural Gas Fired Combined Cycle
Riviera,26.765300,-80.052500,265.0,Natural Gas Fired Combined Cycle
Riviera,26.765300,-80.052500,265.0,Natural Gas Fired Combined Cycle
Riviera,26.765300,-80.052500,265.0,Natural Gas Fired Combined Cycle
Possum Point,38.536700,-77.280600,265.0,Natural Gas Fired Combined Cycle
North Hurlburt Wind LLC,45.731611,-120.083500,265.0,Onshore Wind Turbine
F B Culley,37.911100,-87.327500,265.2,Conventional Steam Coal
J H Campbell,42.910296,-86.200740,265.2,Conventional Steam Coal
A B Brown,37.905300,-87.715000,265.2,Conventional Steam Coal
A B Brown,37.905300,-87.715000,265.2,Conventional Steam Coal
Ocotillo Express LLC,32.752778,-116.044700,265.4,Onshore Wind Turbine
Tucannon River Wind Farm,46.421111,-118.026900,266.8,Onshore Wind Turbine
Magic Valley Generating Station,26.340300,-98.190000,267.0,Natural Gas Fired Combined Cycle
Magic Valley Generating Station,26.340300,-98.190000,267.0,Natural Gas Fired Combined Cycle
Magic Valley Generating Station,26.340300,-98.190000,267.0,Natural Gas Fired Combined Cycle
"Lawrenceburg Power, LLC",39.091100,-84.866900,268.0,Natural Gas Fired Combined Cycle
"Lawrenceburg Power, LLC",39.091100,-84.866900,268.0,Natural Gas Fired Combined Cycle
Port Washington Generating Station,43.384200,-87.868900,268.6,Natural Gas Fired Combined Cycle
Port Washington Generating Station,43.384200,-87.868900,268.6,Natural Gas Fired Combined Cycle
Greene County,32.601700,-87.781100,269.2,Natural Gas Steam Turbine
Granite Ridge,42.904200,-71.426100,270.0,Natural Gas Fired Combined Cycle
Dogwood Energy Facility,38.793100,-94.300600,270.0,Natural Gas Fired Combined Cycle
Sunrise Power LLC,35.209700,-119.585000,270.0,Natural Gas Fired Combined Cycle
Decatur Energy Center,34.629200,-87.021400,270.0,Natural Gas Fired Combined Cycle
Morgan Energy Center,34.639700,-87.063900,270.0,Natural Gas Fired Combined Cycle
Quantum Choctaw Power LLC,33.379200,-89.208900,270.0,Natural Gas Fired Combined Cycle
Quantum Choctaw Power LLC,33.379200,-89.208900,270.0,Natural Gas Fired Combined Cycle
Athens Generating Plant,42.272800,-73.849200,270.3,Natural Gas Fired Combined Cycle
Athens Generating Plant,42.272800,-73.849200,270.3,Natural Gas Fired Combined Cycle
Athens Generating Plant,42.272800,-73.849200,270.3,Natural Gas Fired Combined Cycle
Silverhawk,36.407800,-114.960600,270.3,Natural Gas Fired Combined Cycle
Castaic,34.587237,-118.656600,271.0,Hydroelectric Pumped Storage
Castaic,34.587237,-118.656600,271.0,Hydroelectric Pumped Storage
Castaic,34.587237,-118.656600,271.0,Hydroelectric Pumped Storage
Castaic,34.587237,-118.656600,271.0,Hydroelectric Pumped Storage
Castaic,34.587237,-118.656600,271.0,Hydroelectric Pumped Storage
Castaic,34.587237,-118.656600,271.0,Hydroelectric Pumped Storage
Gila River Power Block 4,32.975000,-112.694400,271.0,Natural Gas Fired Combined Cycle
Gila River Power Block 1,32.975000,-112.694400,271.0,Natural Gas Fired Combined Cycle
Gila River Power Block 3,32.975000,-112.694400,271.0,Natural Gas Fired Combined Cycle
Gila River Power Block 2,32.975000,-112.694400,271.0,Natural Gas Fired Combined Cycle
Sherwood H Smith Jr Energy Complex,34.839200,-79.740600,271.1,Natural Gas Fired Combined Cycle
Fairless Energy Center,40.147500,-74.741100,271.2,Natural Gas Fired Combined Cycle
Fairless Energy Center,40.147500,-74.741100,271.2,Natural Gas Fired Combined Cycle
