Latitude,Longitude,Size
42.315121,-84.375233,200756
42.726075,-71.122203,200790
37.05705,-100.92224,200956
34.748702,-79.405889,201177
42.531995,-114.431448,201358
44.7887,-89.6943,201415
44.292337,-96.692437,201939
43.096447,-92.744994,201940
39.74714,-104.99658,202643
45.450849,-89.740303,202705
44.97588,-93.23386,202751
34.625853,-87.100856,203108
37.723116,-121.682053,203454
29.6397,-82.3486,203558
40.1264,-77.1661,203651
34.221569,-91.907406,203687
39.732754,-75.517487,204065
43.433852,-97.260926,204168
37.05648,-88.35108,204520
34.074052,-118.437913,204921
40.61856,-83.15956,205275
34.42806,-118.64661,205818
40.2201,-103.679,206071
41.28298,-82.88773,206100
40.7686,-111.9289,206574
42.15386448994,-76.913491774776,206665
41.7767,-110.3425,206702
42.259646,-84.789726,206858
44.749802,-93.01176,207142
35.535,-98.099,207285
34.04807,-117.53933,207410
41.59206,-109.96818,207515
35.4711808,-97.516602,207646
45.51911,-122.44906,208460
32.9208727,-96.7734911,208603
35.811815,-83.969576,208742
28.0922,-97.4922,208815
39.281072,-81.637901,209507
40.16274,-74.76739,209656
33.5646,-88.0599,209664
40.338698,-75.95478,210060
36.08256,-95.67245,210259
37.986835,-86.769568,210471
39.95745,-83.00355,210537
29.82204,-95.24071,210802
28.2628,-81.5486,211060
40.197778,-86.910833,211216
43.0751,-89.4251,211764
41.12723,-77.45586,212150
28.15402604,-89.10355357,212512
40.104712,-88.242048,212947
41.742637,-76.447847,213161
31.498264,-103.526652,213265
29.564748,-97.14214,213280
29.75894,-95.37096,213656
29.57906,-98.02368,213757
31.502598,-101.911987,213819
40.49682,-105.11552,213903
27.79914,-97.57217,214028
35.99,-115.09,214311
42.220747,-71.765208,215002
39.487297,-108.111356,215169
32.583009,-93.250749,215438
42.023456,-110.569218,215566
32.8693731062777,-96.9351858314191,215829
70.260531,-148.446866,215845
32.91593,-96.77249,216053
36.355216,-76.81115,216464
39.74497,-104.98943,216489
32.91593,-96.77249,216530
35.53376,-97.52976,216531
70.458965,-149.441567,216843
28.3661,-80.7947,217059
44.2829,-88.2518,217180
29.75608,-95.36433,217249
39.082643,-82.957147,217424
35.146018,-97.921775,217719
41.8151,-88.2265,218334
39.84253,-81.94505,218515
35.0088,-106.8762,219057
39.200734,-77.456357,219463
35.4671340183253,-97.5177769043572,219519
31.788115,-85.977613,219877
40.81312,-82.86844,219995
31.852716,-101.777816,220378
36.1089,-79.72148,220460
39.714011,-82.871729,221168
32.6953,-103.2853,222122
32.329555553947,-101.831483965874,222204
32.03544,-102.08652,222479
38.277541,-77.314301,223064
29.75004,-95.4831,223175
32.02786,-102.09198,223657
29.75816,-95.36782,223762
39.683166,-79.924368,223766
40.6417,-73.7778,223890
32.901819901,-103.855895923999,223972
30.60539,-87.322938,224097
32.2492736467135,-97.7525818367511,224174
39.763383,-105.213362,224200
34.455,-82.68293,225327
29.7246822,-95.5564777,225476
28.5735,-87.9342,225532
29.75507,-95.37031,225980
39.9022,-86.2439,226228
39.55904,-119.51061,226452
43.25,-73.8125,226908
29.744878,-95.560969,227119
45.352493,-93.870775,227196
36.08256,-95.67245,227308
26.2875,-80.151389,227425
44.580121408708,-96.5614106003509,227933
33.1898,-112.67612,227968
41.26079,-80.1623,228054
32.1264,-96.1014,228294
40.766791,-73.510559,229150
38.6335,-87.2262,229633
43.073373,-92.138309,229718
36.942885,-86.937382,230180
40.085371,-85.658666,230280
29.646306,-95.451602,231200
47.413883,-93.062672,231349
29.848405,-94.890932,231418
43.8914,-73.3961,231764
30.45407,-97.72091,232313
37.534,-79.357,233196
40.276135,-75.817615,233448
29.7531,-95.46212,233478
30.454897,-92.522486,233528
36.732833,-107.976889,233829
42.5063,-94.3121,233855
21.30403,-158.1043,233988
40.44692,-79.88594,234392
35.299879,-119.742604,234803
42.7654,-71.124025,235183
46.045326,-86.045151,235536
45.802,-120.182,235650
35.53376,-97.52976,235836
31.881015,-93.466108,236080
33.70848,-86.86462,236177
31.969744,-87.480695,236263
38.607778,-83.651341,236315
40.9503,-73.0786,236517
40.2128,-75.3022,236625
42.0247,-93.6069,236925
44.08401,-69.157238,236953
32.279444,-101.408055,237339
30.28724,-97.73589,237789
29.756666,-95.366421,238118
40.604178,-74.282486,238157
47.5607,-92.520349,238238
31.361829,-103.682383,238618
31.6582,-81.8407,239187
30.19641,-91.01745,239814
40.336917,-80.136169,240614
29.75993,-95.366413,240664
29.752554,-95.3704009,240827
34.68894,-86.59206,240966
31.6428,-103.8597,241040
32.9175,-111.5041,241403
27.764677,-82.018916,241418
30.2202,-93.7416,241521
48.400278,-102.917778,241681
26.631667,-81.761389,241749
31.5839,-102.9636,241806
36.66616,-97.07163,242045
35.46882,-97.51734,242107
33.4833,-86.9261,243031
38.74876,-77.51142,243398
34.57226,-82.4603,243430
41.8825,-112.1964,243503
40.202236,-105.236697,243722
42.1127,-72.0152,243808
39.53,-87.4247,244078
35.6131551,-97.6385368,244741
33.70575,-91.24037,244832
31.492253,-87.898805,244865
33.820322,-78.969288,245019
17.750141,-64.714793,245184
42.3049,-85.5783,245349
31.5981,-106.1723,245850
39.1051597114465,-80.1584263288349,245850
27.8881,-97.2572,246015
29.783849,-95.535486,246661
39.580271,-75.631114,246813
30.911464,-86.887275,246816
37.38156,-80.66442,246826
31.632682,-101.843305,247009
35.7749,-97.7412,247295
39.97907,-75.14869,247437
35.56154,-84.91011,248101
32.861516,-96.806516,248182
31.070275,-87.362958,248983
29.75816,-95.36782,249350
29.682045,-91.456159,249372
47.462625,-122.046025,249403
18.132987,-65.820394,249572
40.8092,-76.4539,250388
30.736214,-88.0483,250412
45.94942,-111.47501,250489
40.768,-73.9515,251176
29.7574,-95.36843,251235
28.1910036111,-88.4956952778,251340
42.764945,-82.746507,251456
29.60407,-95.01689,251493
30.196389,-93.306944,251526
46.90411,-97.26349,251713
46.50995,-87.52451,251809
33.149918,-102.991166,252345
30.7492,-92.2532,252514
37.3329035142137,-107.877740395536,252801
30.2861,-93.2917,252851
27.747164,-97.818037,253109
30.395809,-88.189978,254121
42.7183,-84.5586,254166
35.665516,-101.435748,254319
42.156323,-83.212122,254558
27.4656,-98.0576,254984
39.9747,-86.8301,255383
18.335361,-64.953401,255544
36.4769,-77.6414,255718
40.457201,-104.664686,256256
36.29621,-95.331165,256257
27.19545638,-90.02698449,256468
33.8872,-80.6397,256795
36.153455,-95.98995,257358
35.91704,-78.87028,257690
34.8456,-80.8942,257855
29.95135,-95.24966,258588
30.11837,-93.29295,258636
35.558773,-97.638537,258639
34.64,-87.0583,258727
45.156944,-67.404722,258839
35.287089,-98.289081,258976
40.4172,-86.9117,259288
34.25061,-118.824532,259438
30.443309,-87.774276,259618
48.233527,-103.950951,260040
30.8627,-93.3751,260456
45.633552,-120.218925,260629
35.46735,-97.5145,260740
41.78834,-77.13118,261309
30.208604,-91.011128,261435
30.022255,-89.900984,261745
43.612136,-116.579232,262054
41.2033,-76.0683,262324
32.0344907625549,-102.087996631866,262437
42.336667,-71.108333,263148
39.7281,-84.2103,263255
30.172686,-95.467486,263441
33.9486,-85.2769,263522
27.960496,-98.594081,263870
42.8605,-106.2425,264698
64.84689,-147.73334,265496
39.742905,-104.98738,265781
33.139372,-91.96557,265878
30.035647,-94.13335,266205
34.036441,-117.902294,266287
30.147688,-93.335266,267286
39.1281,-119.1319,267523
44.3143,-89.8962,267877
32.070729,-102.587361,268129
41.412897,-88.329773,268440
39.281445,-80.69374,268505
42.15908,-89.06271,268871
33.8504,-118.395,268950
34.5431,-98.3244,269002
64.768873,-147.353439,269151
41.53115,-90.4682,269183
33.137653,-96.856543,269373
39.74714,-104.99658,269396
39.7436,-104.68,269797
40.6776,-89.6069,269843
39.74369,-104.98777,269932
40.82926,-79.94273,269985
41.8211,-75.684814,270789
36.7471661,-108.214028,271298
29.75816,-95.36782,271344
30.0981347091526,-95.4373673719733,271880
38.737417,-90.461032,272457
31.775218,-103.622565,272641
42.2808,-83.7342,272741
31.877504,-103.937602,272891
32.458249,-97.036607,272961
41.889223,-80.763715,273238
32.3766,-94.6415,273690
38.511,-121.4735,275040
38.734905,-85.002554,275108
38.232627,-104.607257,275194
39.937524,-76.810587,275645
46.326389,-111.616666,276271
34.20915,-119.14208,276308
37.79134,-122.39604,276984
36.08256,-95.67245,277019
32.999754,-96.72063,277773
46.925,-98.5,278522
44.116343,-103.281142,278549
37.8824,-84.1025,278761
30.58348,-91.240545,278841
42.5255,-70.877,278894
40.3286,-96.8067,279020
31.9809,-102.6344,279409
37.7903,-97.5217,279595
39.842015,-83.110295,279731
36.08256,-95.67245,280161
36.8692,-78.7046,280701
30.3288,-91.2792,280795
29.10769,-96.5409,280978
29.93642,-90.26657,281575
29.835111,-93.963542,282034
32.962749,-96.534024,282235
39.263517,-76.623942,282461
42.611671,-113.757423,282864
42.156,-72.5292,283432
45.501476,-122.91696,283665
35.43522,-97.642633,283668
31.498564,-94.235228,283960
38.1933,-82.6042,284168
39.274673,-84.597814,284432
32.93476,-96.81801,284881
42.8543,-88.7297,285127
39.74714,-104.99658,285516
30.16047,-95.455938,285648
44.965835,-74.8935,285852
33.934167,-116.571388,286162
47.478,-92.9676,286265
29.75993,-95.366413,286498
33.35271,-82.1441,287481
44.27033,-88.30358,287871
32.9285,-111.5899,287951
33.29857,-96.53586,288302
39.3417,-79.97591,288930
32.2422,-101.9044,289173
26.069809,-80.205625,289415
35.1716,-106.6019,289424
39.7246,-94.8773,289432
36.151561,-95.989756,290243
41.41305,-88.305556,290346
29.37815,-94.90251,290455
29.77791,-95.5444,290472
35.0442,-88.2652,291173
30.601676,-96.15334,292026
32.005405,-93.387829,292348
39.83963,-108.241034,292396
41.15647,-104.76581,292655
41.7146,-90.2802,293296
29.85,-94.91,293393
70.2883,-149.8858,293508
35.954969,-120.864089,293762
39.58386,-81.68042,293877
46.427919,-116.967316,294660
41.48553,-90.82278,295476
40.687646,-75.506305,295726
32.7923144700681,-96.7950546588263,296287
28.0570723324037,-97.4649652751662,297362
41.277115,-73.942428,297790
36.0419,-87.9753,298110
31.975476,-106.417031,298549
38.6681,-76.8678,298669
42.7178,-84.4836,298938
29.724131,-95.207454,299823
34.3528,-78.2028,301786
35.4711,-97.6733,302757
35.071319,-106.392283,304227
40.981115,-116.37644,304356
41.75017,-81.28281,304546
64.82639,-147.64958,304842
47.764625,-96.629975,304856
38.92855,-107.44676,304967
18.2191,-67.1599,305955
32.91606,-96.773085,306010
43.0839,-79.0056,306204
36.163345,-96.188988,307075
30.42,-81.604167,307675
40.266583,-104.734944,308327
48.886533,-122.753527,308591
36.0875,-115.0507,309091
31.703691,-102.392214,309171
41.162485,-73.207518,309543
35.466697,-97.51453,310278
38.3681,-82.5339,310398
44.217,-86.2906,310831
32.2556612,-95.3207069,311004
29.847742,-94.9243,311005
31.96785,-93.67311,311054
30.225083,-91.069424,311663
46.903056,-96.759722,312834
39.3265,-82.9744,312941
40.7469,-73.4994,315227
28.787739,-81.081861,315253
32.6581,-98.3103,315295
46.157035,-123.407836,315350
44.707585,-69.641313,316254
30.069264,-83.526052,316883
40.738356,-73.593495,316905
38.5306,-121.399,316935
46.248725,-122.778109,317648
38.793745,-79.481638,318257
44.49367,-88.029916,318363
33.364166,-79.303279,319897
30.501722,-91.185833,320232
18.467169,-66.712753,320252
40.780505,-81.397259,320347
44.4289,-89.7817,320692
30.1603,-81.5164,321118
37.45566,-77.4267,321365
35.37745,-76.778816,321374
29.960188,-95.558799,322406
39.182358,-75.503347,322457
38.017679580319,-122.11859261592,322459
38.827901,-84.758804,322597
33.726683,-88.469722,322671
39.649436,-104.98891,323606
40.838386,-111.921443,323629
40.37909,-86.83882,323932
46.54448,-111.92062,323958
32.861516,-96.806516,324928
39.12929,-82.465678,325170
31.658716,-93.324988,325451
36.6513,-120.5833,325467
28.428074,-96.498997,325990
31.00388,-103.754971,326808
31.362088,-101.77962,327068
33.4225,-111.9122,327235
38.37327,-82.75861,327377
42.328245,-83.049562,327667
47.925833,-97.006111,327866
40.680557,-80.111674,327882
41.124348,-85.395659,328103
29.6467,-82.3219,328372
43.704601,-88.384912,328455
32.53408,-84.44317,329829
46.1066,-112.8755,330090
44.78065,-85.63963,330954
43.1794,-115.7328,331721
29.958889,-90.270472,332073
29.73151,-95.10135,332103
32.861516,-96.806516,332198
42.283105,-83.113962,332283
29.55444,-95.45111,332671
29.53206,-98.48489,333162
37.0532,-107.7855,333442
32.5892,-84.6917,334056
44.78065,-85.63963,334082
43.7519,-87.8783,334103
35.4648132389489,-97.5109975601787,334564
43.73495,-105.404,334610
36.4838,-108.1199,335243
35.36334,-119.05781,335406
30.943048,-88.012823,335797
44.614453,-123.936832,336731
70.3981,-149.8158,337421
61.457778,-149.351389,337966
40.1434,-104.7515,338082
35.03544,-117.70033,339373
36.15106,-95.99127,339386
34.1519,-79.5587,339409
32.643022,-103.8088667,339817
41.578964834,-79.9059239519999,339894
37.795963,-122.022317,340254
33.2644,-94.069639,341583
27.813911,-97.472347,342879
43.1047,-70.8044,342951
42.397671,-71.270903,343375
37.38339,-87.61172,344390
40.0614,-111.7294,344442
42.2774,-83.128,345457
35.0442,-106.67,345917
40.825846,-81.285643,346323
39.750124006416,-104.999193989206,346941
33.3577,-84.9912,347648
41.03875,-81.06708,347670
40.555,-89.6628,348036
32.8994,-79.9694,349147
42.9767,-89.0492,349879
39.74933,-104.99275,350214
30.0033,-90.4611,351176
40.3881,-91.398,351512
29.9601879,-95.5587992,352164
36.545053,-97.850395,352611
42.6789,-76.9483,352625
40.6191,-76.45,352869
33.6567,-84.2599,353122
29.78388,-95.53543,354696
39.7337,-86.1888,355034
36.223139,-114.881032,355807
35.1706,-81.4161,356229
32.486859,-92.151686,356946
40.971102,-82.48517,357603
29.734346,-91.482148,357661
41.1809,-84.6048,358128
32.8146,-103.7705,359151
32.4152,-83.6333,359397
32.7877460671578,-96.8024585289041,360125
29.9616,-82.8497,361182
39.910727,-108.294316,361198
40.3372,-79.9108,362318
32.79866,-96.80541,362893
43.1969,-77.6289,363345
29.7835891382659,-95.5356158738316,364424
40.7369,-122.3223,365332
29.75816,-95.36782,365490
29.756843992396,-95.365678041878,365752
34.0533,-81.2178,365876
47.56799,-122.34255,367651
44.1934,-88.5055,368505
32.925488,-96.816137,369202
29.7574,-95.36843,369935
30.16115,-95.45389,370033
48.593129,-97.173682,370074
61.22957,-149.72018,370372
30.21023,-90.99085,370413
35.944388,-89.723636,372389
32.276643,-92.727371,372721
35.4518,-118.9851,374323
39.7312095,-104.9826965,374391
30.199444,-91.013333,374551
40.442188,-80.000854,374588
36.510698,-89.564834,375032
29.126053,-81.072839,375205
32.470833,-93.790833,375380
35.8925,-89.784167,375417
30.6479,-98.2536,376224
37.234374,-82.043024,376576
36.08256,-95.67245,376686
46.122749,-122.974048,376732
42.793444,-86.089528,377220
39.8275,-75.38728,377550
28.861921,-96.020763,377710
37.23782,-107.82274,378041
38.766667,-85.004167,378216
35.565478,-97.518049,378473
31.580112,-87.490073,378850
33.24591,-111.88146,378991
37.3767,-121.9508,379656
30.676393,-81.457934,380268
35.6969927,-90.0373201,380303
44.8236,-68.7106,380421
37.216805,-88.879849,380737
41.6472,-107.8236,381669
32.24181,-88.017239,382793
36.073218,-95.922258,382952
27.6364,-81.9636,383163
42.774,-82.4818,383363
41.0949,-104.908,383736
40.796,-75.107,384286
37.7107,-121.4906,384414
39.62,-119.2628,385165
35.7433,-84.3208,385279
32.9312475,-96.84046,385343
42.28689,-83.15642,386199
34.1661,-102.4114,387462
33.6968,-95.5577,388316
29.0739546,-95.7510678,388497
48.9905,-122.2733,389614
34.5923,-92.2166,390109
34.32423,-118.50343,390592
44.3353,-93.2894,392043
13.464516,144.657067,393807
29.6331,-96.719424,394026
36.159288,-95.996478,394320
27.891566,-81.800572,395109
39.9208,-87.445,395166
29.39529,-95.7245,395627
38.6954,-77.2407,396001
42.6919,-84.6572,396358
33.7183,-117.7023,396386
46.323539,-96.61592,396447
40.6529,-74.0916,396459
32.10387,-81.123062,396516
33.3286,-81.9537,397228
38.52177,-98.351255,397323
40.455,-78.7472,397402
32.240769,-93.654867,397768
29.42831,-94.983064,398302
47.3502,-92.5735,398435
41.16226,-92.6361,399264
29.621469,-95.044198,399378
40.27724,-80.16623,399829
35.535,-82.8411,400763
39.54764,-110.39079,401048
32.861516,-96.806516,402102
40.7381,-74.1266,402308
32.7253,-96.9361,403036
40.836389,-76.030833,403544
37.145278,-107.78444,403629
32.3102,-86.5242,404081
27.5672,-97.8254,404796
37.923056,-81.833333,405251
33.3286,-87.3319,406434
32.4167,-86.4667,406514
13.463579,144.678216,407086
43.147,-115.6671,407421
70.45833,-149.44166,407602
30.787778,-88.058333,407720
33.64268,-94.10053,408171
29.681083,-81.680217,408593
27.5242,-81.9236,409390
40.884195,-111.910878,412137
28.7883,-97.01,413303
64.668863,-147.087742,413806
38.1381,-81.2784,414450
32.723687017673,-97.3881180386,415395
41.4092,-88.3292,415911
31.88,-110.24,415929
35.4202,-119.05266,416269
31.955057,-93.68166,416318
61.168812,-149.911006,416500
44.5508,-70.5411,416874
43.0303,-87.9233,416963
41.4947,-88.125,417353
38.1245,-78.2031,417746
35.794,-91.736,419338
39.8466,-88.9261,419702
27.8103,-97.49828,420043
33.051743,-80.054289,421583
41.805415,-70.782559,423563
28.017778,-81.841944,426065
48.746,-122.486,427032
47.523611,-111.294167,427371
38.094095,-121.380788,427521
36.241247,-95.278349,427703
32.28248,-95.27886,428922
44.5364,-92.9147,429491
31.173147,-81.519247,429604
39.47215,-84.39693,429704
34.76754,-96.69652,429907
29.861102,-94.892662,432621
33.9984,-95.1115,432836
40.332369,-80.936484,433454
32.74751,-100.95855,435407
47.8034,-116.869,436177
28.4422,-81.4119,436567
35.4677522353212,-97.5141169313428,436826
32.175,-85.0311,437315
40.753611,-75.260278,438412
40.439,-74.3444,439363
32.362643,-95.280179,440271
32.861516,-96.806516,440406
41.639479,-88.102984,440482
45.804799,-87.08978,440814
36.022505,-83.834408,441463
27.7447,-81.85,442007
39.74369,-104.98777,442368
31.2642,-88.0027,442378
41.5684,-84.03759,442491
29.5516834,-98.4952228,443569
40.8538,-98.3481,444108
40.734521,-86.433441,444881
43.1788,-93.2118,446400
38.0133042792257,-122.107964773591,446432
31.75048,-103.50753,447662
27.8182,-97.4189,447761
32.7142,-103.3015,448163
30.389186,-89.308892,448221
29.8308,-95.1164,449254
33.079965008926,-96.683237029558,449468
39.74933,-104.99275,449958
36.0613546,-95.9515399,451411
39.6524,-77.6805,451527
26.78643,-80.1388,452014
34.638906,-87.089036,452134
41.2678,-79.8114,452134
31.714128,-97.592207,453290
32.75108,-97.36075,454771
39.8717,-76.8664,455778
32.267848,-93.298611,455946
30.59952,-91.22307,456059
36.3297,-79.8297,456149
41.2761122,-80.1205256,459391
44.3961,-96.5333,461037
29.9761,-94.2183,461956
30.5661,-87.115,462347
40.735075,-74.173906,462889
31.2546,-88.0299,463329
33.093663,-86.794982,463624
20.801363,-156.49269,464012
41.3981,-91.0611,464185
32.2497186765451,-97.7454700891081,464215
40.6663,-112.031,464388
39.7504661003153,-104.995149458191,464393
42.687031,-111.5878,466431
37.0719,-94.6986,468066
32.33113,-81.20178,469919
29.7574,-95.36843,470265
38.064527,-77.508465,471194
38.5444,-76.6861,471263
38.695766,-90.132874,472577
32.291735,-97.503067,472656
41.53841,-109.12746,473444
44.7956,-92.9119,473642
45.975179,-106.655241,474565
41.4774,-83.4616,476085
36.0278,-87.9861,476861
36.1396,-96.0149,476936
30.3387,-94.06635,477024
39.7779,-83.9661,478200
32.0338152368663,-102.089661606135,481236
32.3994,-97.4078,481331
32.4478,-94.6875,481525
45.063748,-84.825348,481753
40.0979,-104.7745,482180
32.6812,-96.7239,482798
34.98533,-112.37044,483450
39.74893,-104.99342,483472
32.425,-86.8694,483775
37,-84.5917,484225
33.3544,-111.9364,485283
34.80302,-87.93974,485513
41.2246,-83.2084,485544
38.217166,-85.841979,486171
33.1192,-117.118,488006
29.75806,-95.36401,488060
47.435833,-97.0625,488893
40.7869,-73.9122,489209
42.0099,-71.6701,489534
37.04659,-88.32708,489941
36.1941,-95.8117,490542
29.716011,-95.200573,491424
40.824668,-111.930772,491480
41.0714,-76.6672,492022
29.545278,-98.421111,492032
70.3233,-149.605,492539
33.861807,-101.843823,492751
37.2914,-77.2821,494746
33.222752,-86.806502,494757
29.755821986942,-95.363896971272,495413
33.443611,-88.575556,498162
31.621457,-90.079369,498188
32.7578,-102.681,499208
33.242778,-80.442222,499783
30.139164,-93.526936,500244
31.999241,-102.077096,502698
41.807,-90.296,502998
31.99906,-102.07688,503943
40.82126,-114.250199,504922
41.276218,-89.31781,505124
29.54584,-98.58896,506875
35.12279,-118.369304,510013
32.8022,-115.54,510179
32.9748,-102.7432,510801
41.53397,-96.0979,510871
44.563845,-106.100441,512910
40.0969,-85.9714,513413
41.2044,-73.9689,516750
32.5127,-87.815631,517396
33.2186,-86.7859,517405
32.790655,-96.803048,518945
39.74846,-104.99402,519991
35.5089,-97.1789,520622
28.984942,-95.308669,520972
46.72901,-92.0776,521551
41.26109,-105.60319,522258
33.5401,-86.5435,522543
44.797076,-95.170752,522589
29.722222,-95.126944,523941
29.7324813248407,-95.4345677621902,524601
30.190568,-93.325823,525224
32.79866,-96.80541,525228
35.0847,-98.23,527567
42.3917,-71.0667,528357
29.6967,-95.0411,531651
31.8047,-106.5472,532931
38.354475,-87.559361,533986
39.55068,-104.86584,533986
35.4673582,-97.5140966,534075
27.801778,-97.423972,535019
32.93311,-96.7537,535084
43.94,-86.4247,535227
26.208,-98.3992,535942
40.7736,-81.4146,536090
41.7775,-87.8233,536533
33.195661,-97.8037,536932
41.52706,-81.65199,539589
33.9378,-117.8375,541858
37.77995,-100.00572,541912
37.77946,-81.26781,542008
37.3451,-80.764,542610
31.079517,-87.115274,544667
60.683603,-151.367204,545281
40.9378,-80.3681,546395
39.67913,-91.31424,548811
39.508327,-112.262246,548943
44.9159,-84.5411,551608
37.83464,-88.83582,553182
31.809405,-103.895227,553448
29.2567,-95.2144,553628
29.706248,-95.251079,556363
31.99906,-102.07688,556587
27.888611,-97.277778,556933
37.9072,-87.9271,557715
40.472471,-75.895245,558292
32.7923144700681,-96.7950546588263,560929
29.7586,-82.3883,562601
41.4388,-88.1236,564115
32.8364,-96.5464,564284
31.146111,-87.992778,564329
37.655556,-87.506944,564341
29.7574,-95.36843,566934
28.760864,-82.025353,567263
40.791667,-111.902778,568979
33.9175,-118.4258,569763
34.2481,-118.3903,571225
31.163888,-85.097444,571921
35.740513,-95.29743,571974
32.210433,-103.521409,572876
35.53376,-97.52976,575199
32.1134,-106.848,575637
25.786463,-80.421113,575920
38.0251,-122.0639,576198
41.0633,-111.5317,579152
29.679196,-98.18303,579949
35.513564,-97.578898,580267
44.542325,-117.42053,580299
39.74714,-104.99658,583100
42.0099,-71.6701,583169
28.510636,-96.771527,583731
36.204003,-115.129625,585504
37.5392,-76.8053,587189
29.7726138,-95.514493,588685
30.1619,-84.2014,590504
39.7312095,-104.9826965,591579
32.3194,-96.6739,592622
41.636578,-83.495172,593125
38.85679,-87.42362,593823
41.9439,-91.6386,594742
47.797764,-103.572694,594890
31.5758013,-91.3276422,596209
33.004097,-79.8816,598948
39.7475,-80.8547,598986
33.177082,-86.759452,600150
35.4711808,-97.516602,600459
34.6339,-87.0244,603219
41.4275,-96.4619,603711
32.93579,-96.8136,604682
29.9414,-95.5333,605609
40.6917,-75.4792,606371
43.9046,-116.8181,607456
63.74778,-150.306495,607686
38.129058,-104.606741,608677
38.032767,-122.07594,609353
31.4858,-87.9106,609419
31.823889,-106.211944,609575
29.9161683,-95.5302337,609925
34.1788,-118.3153,611157
41.005565,-96.154917,612375
70.356789,-147.959766,613605
39.7286,-84.2106,614985
30.5349,-88.1121,615636
30.7478,-88.0575,615892
33.226205,-80.452832,617387
33.905833,-118.401944,617757
43.1056,-82.6964,619201
21.304291,-158.091296,620476
29.9443,-95.40435,620667
39.7440329872986,-104.987264321316,621185
38.034083,-88.760948,621219
41.8359,-79.1374,625206
34.630486,-87.039444,625971
40.6383,-79.3503,627235
41.6417,-71.17,630574
33.135,-98.6117,631442
32.25,-100.458333,632181
30.526504,-91.748383,633554
39.4522,-84.465,634517
40.5915,-74.2027,635388
40.152515,-80.655804,636016
29.782,-95.61749,636663
41.755,-90.284167,637397
29.75894,-95.37096,637923
31.9381,-94.9883,640609
38.1707,-82.6176,640818
48.4553,-122.435,641257
32.51993,-97.0068,642168
34.6289,-97.1685,646029
40.72966,-75.30078,646387
29.002075,-95.399777,646435
29.75894,-95.37096,650634
29.983362,-90.876314,652496
30.475803,-91.208107,655592
33.812778,-118.231389,657458
39.74369,-104.98777,660182
45.7578,-107.6,663072
31.3511246,-103.6362715,663126
32.0485476366612,-102.008912503029,663636
46.95245,-102.78972,663709
35.466697,-97.51453,664355
31.9916009,-102.0832543,664643
36.94208,-99.213,664903
32.8486,-94.5469,666062
36.1433174,-95.9911897,666952
39.74714,-104.99658,667636
28.456667,-98.190277,668326
32.156566,-93.559912,671632
28.395857,-80.820761,671663
35.192139,-94.647833,673361
33.6157,-114.6865,674910
34.2181,-91.9025,676305
36.1532,-95.993924,676716
29.3421,-97.11,677366
29.752,-94.923,678858
35.7867,-114.9928,679414
41.3917,-91.0569,679632
46.8441,-100.8855,682316
34.819863,-118.748732,683489
36.15106,-95.99127,683806
40.715359,-75.400859,684874
41.573,-76.0426,685923
35.1268513,-119.1855785,687041
29.7568,-95.36891,688048
30.214192,-93.30859,688970
29.89018,-93.948251,692578
38.055905,-122.214441,695258
47.7861,-116.9214,695632
39.9417,-75.1883,698236
28.0809,-81.9256,699121
40.432403,-80.911512,699295
45.65,-122.7231,700250
30.1456,-97.2708,703223
30.4522,-84.4,703691
41.651165,-87.459167,703787
42.2728,-73.8492,705858
37.4878,-120.8956,707349
47.0864,-122.3644,708701
35.46646,-97.51831,709518
35.1009,-98.3524,711730
70.286333,-148.43397,712809
33.20152,-92.67358,712845
70.289666,-149.884468,714840
48.828707,-122.685533,715257
27.3839,-80.3775,716181
37.6341,-122.1326,717395
39.74454,-104.98486,717408
27.6067,-97.3119,717549
41.4297,-82.2633,717758
45.810555,-108.43166,719769
43.6425,-83.8431,719951
30.017336,-94.035029,723476
36.9161,-82.3381,724234
38.322,-104.533,727076
38.85679,-87.42362,728931
29.69845,-95.254597,730010
30.02779,-94.05786,730559
28.582265,-82.430829,731488
39.5611,-80.1642,731995
32.269104,-101.417673,733267
35.6411,-101.4203,736028
38.328631,-105.008989,737083
27.8733,-82.6741,737405
30.233183,-91.051,737598
30.375,-97.631386,739024
35.2825,-101.7458,740727
39.84,-75.2583,740857
38.1715,-88.6025,742289
38.5367,-77.2806,742576
40.924063,-77.722316,742587
39.14418,-94.39482,745107
30.5248,-88.1289,748924
29.930517,-89.940643,748956
32.924583,-96.816715,750275
32.16,-110.9047,751196
39.7539,-89.6011,751624
29.7446,-95.4612,756504
33.26151,-87.31156,757125
29.75421,-95.36021,759137
40.8556,-75.8781,760639
41.329483,-89.081612,761561
34.0158,-95.3206,763190
29.624369,-95.062877,763279
36.1184,-96.0011,765206
34.779716,-112.083801,768127
40.3097,-79.8819,769566
29.77791,-95.5444,771085
30.08013,-90.916,771321
31.99748,-102.07744,772815
39.7541032,-105.0002242,773837
32.848593,-104.394383,777339
29.651494,-95.053576,780670
39.5944,-78.7456,781434
39.271944,-81.661667,782338
38.938951,-112.816647,785085
29.75006,-95.47167,787184
29.61214,-98.375075,787292
35.5205,-113.3131,787420
42.3633,-71.0792,788060
32.4108,-111.15055,789422
35.466697,-97.51453,790205
38.1306,-90.2625,790244
30.34,-88.492,792226
30.237363,-93.285908,794369
